 0	1939	4	6	12
 1	1956	5	6	12
 2	1950	0	1	12
 3	1950	6	2	12
 4	1987	4	1	12
 5	1934	2	3	12
 6	1937	4	3	12
 7	1979	3	3	12
 8	1984	5	5	12
 9	1921	4	1	12
 10	1936	6	2	12
 11	1941	1	2	12
 12	1959	5	2	12
 13	1960	6	1	12
 14	2027	3	5	12
 15	1992	4	2	12
 16	1887	4	0	12
 17	1947	2	2	12
 18	1882	4	4	12
 19	1867	3	2	12
 20	1886	2	3	12
 21	1923	1	4	12
 22	1861	5	2	12
 23	1836	5	5	12
 24	1924	4	2	12
 25	1919	4	3	12
 26	1877	2	2	12
 27	1982	5	3	12
 28	1936	6	3	12
 29	1948	5	4	12
 30	1964	4	5	12
 31	1977	7	3	12
 32	1998	3	3	12
 33	1951	2	2	12
 34	1984	4	2	12
 35	2025	2	4	12
 36	1934	2	3	12
 37	2002	5	4	12
 38	2058	4	2	12
 39	2005	5	1	12
 40	1932	4	1	12
 41	1941	4	4	12
 42	1966	5	5	12
 43	1941	3	2	12
 44	2004	5	2	12
 45	1937	3	6	12
 46	1952	4	3	12
 47	1986	5	3	12
 48	1938	3	2	12
 49	1946	3	4	12
 50	1970	5	0	12
 51	1987	7	4	12
 52	2091	4	5	12
 53	2035	4	2	12
 54	2080	4	0	12
 55	2034	6	4	12
 56	2044	2	2	12
 57	2020	5	3	12
 58	1977	5	3	12
 59	1982	4	4	12
 60	2041	4	4	12
 61	2075	5	3	12
 62	2011	3	3	12
 63	2049	6	0	12
 64	2075	6	3	12
 65	2065	3	1	12
 66	1944	4	3	12
 67	1889	5	3	12
 68	1948	4	4	12
 69	1986	5	3	12
 70	1888	2	4	12
 71	1918	2	0	12
 72	1934	4	1	12
 73	2004	7	3	12
 74	2044	5	6	12
 75	1998	5	1	12
 76	2098	6	4	12
 77	2034	3	3	12
 78	2026	5	3	12
 79	2058	3	3	12
 80	2037	3	1	12
 81	2006	6	1	12
 82	2003	5	4	12
 83	2042	3	2	12
 84	2077	4	4	12
 85	1996	4	5	12
 86	2007	5	1	12
 87	2051	3	1	12
 88	2077	6	1	12
 89	2058	3	2	12
 90	2069	4	3	12
 91	1987	3	3	12
 92	2048	3	2	12
 93	1990	3	3	12
 94	2001	4	4	12
 95	2065	4	4	12
 96	1997	1	4	12
 97	2082	5	2	12
 98	2007	2	3	12
 99	2062	3	3	12
 100	2035	4	3	12
 101	2031	5	3	12
 102	2059	6	7	12
 103	1992	4	1	12
 104	2085	5	4	12
 105	1947	3	4	12
 106	1959	3	4	12
 107	2049	5	3	12
 108	1993	4	1	12
 109	2075	5	3	12
 110	1969	4	3	12
 111	1991	2	2	12
 112	1992	7	3	12
 113	2048	2	4	12
 114	2025	5	0	12
 115	2086	7	5	12
 116	2062	3	5	12
 117	1980	3	2	12
 118	2118	4	4	12
 119	1935	3	1	12
 120	2010	3	2	12
 121	2083	6	4	12
 122	2046	5	4	12
 123	2101	4	5	12
 124	2005	6	3	12
 125	1991	1	1	12
 126	2029	2	3	12
 127	2016	1	2	12
 128	2054	4	4	12
 129	2108	4	4	12
 130	2034	2	6	12
 131	2053	2	5	12
 132	2029	3	2	12
 133	2069	4	2	12
 134	1921	4	3	12
 135	2014	3	4	12
 136	2043	3	5	12
 137	2043	1	2	12
 138	2104	6	3	12
 139	2055	4	3	12
 140	2009	3	2	12
 141	2025	4	4	12
